path_no,x(m),y(m)
2071,-0.22605747610774518,1.0994011577310903
2072,-0.22504973881938578,1.1253666736097816
2073,-0.22408611567631806,1.151299232444996
2074,-0.2231175382140296,1.1772814211824114
2075,-0.22216577063792353,1.203244039803926
2076,-0.2212429773668615,1.2292138970125934
2077,-0.22036964499302744,1.2551106613572023
2078,-0.21951259529199033,1.2810931329360624
2079,-0.21867738240857962,1.3070782065580873
2080,-0.21789123846519332,1.3330475360422773
2081,-0.21715221786430608,1.3589507232781561
2082,-0.21642055056274062,1.3849399120974062
2083,-0.21570687704505034,1.410934761101114
2084,-0.21504087051837928,1.4369080088605806
2085,-0.21441871097842768,1.4628064369517
2086,-0.2138014505252057,1.4887997723839261
2087,-0.21319977908006132,1.5148044208664804
2088,-0.2126450750585699,1.5407811545407635
2089,-0.2121281875811254,1.5666771370597132
2090,-0.2116167979900827,1.5926727297673895
2091,-0.21111546759008978,1.6186618405970292
2092,-0.21063362492411453,1.6446449351590962
2093,-0.2101891137724108,1.670537939557693
2094,-0.20975207233763726,1.6965363585191737
2095,-0.20932308565769134,1.7225314477634126
2096,-0.20891360948074256,1.7485158139049068
2097,-0.2085377315591058,1.7744148073159094
2098,-0.20817273159869346,1.8004094147023306
2099,-0.20785020137949603,1.8263820048244144
2100,-0.20755482340951006,1.8523642159462925
2101,-0.20728575413547437,1.8782827436912046
2102,-0.20701080916913045,1.9042840560286973
2103,-0.20677107585718113,1.9302550833137848
2104,-0.20654839974453523,1.9562393562422982
2105,-0.206344259735168,1.9821625518139814
2106,-0.20612605941165787,2.008168143490874
2107,-0.20594184012698663,2.0341667034753232
2108,-0.20579904891360662,2.0601490262994235
2109,-0.20567332214707607,2.086087212558373
2110,-0.20552401120042735,2.1121018260295115
2111,-0.20537232391739474,2.138106306170173
2112,-0.2052270372903227,2.164096371777303
2113,-0.2050902495688955,2.190033132482392
2114,-0.20493024316259903,2.216048326643518
2115,-0.20476809906122298,2.242051499110921
2116,-0.20461430419669996,2.2680407004741796
2117,-0.20447911899221877,2.2939295891774063
2118,-0.20434272840287038,2.319941231976491
2119,-0.2042060239377554,2.345945533500248
2120,-0.2040772858129133,2.3719343532861736
2121,-0.20398546834705075,2.3977130772995956
2122,-0.20400192606332443,2.423693123045576
2123,-0.20414468108644657,2.4496790043459624
2124,-0.2044221946322961,2.47562548344339
2125,-0.20482453996055758,2.5015018872350607
2126,-0.20532321294243902,2.52748775383088
2127,-0.20592893904602724,2.5534556590378545
2128,-0.2066357487825423,2.5794027983961736
2129,-0.2074231581865176,2.6053174311864242
2130,-0.20827493172108105,2.631310211317411
2131,-0.20918613969271252,2.6572769840617214
2132,-0.21016768314995185,2.6832212208520807
2133,-0.21120735295144305,2.7090979386899026
2134,-0.21235637253551254,2.735075251653104
2135,-0.21357714593530336,2.7610238003022487
2136,-0.21491325894455288,2.7861630511829154
2137,-0.216408998416948,2.8114243309329976
2138,-0.21801920680468875,2.8373771763006115
2139,-0.21968051931689692,2.863363559877303
2140,-0.2213863920271481,2.8892417199182647
2141,-0.22311867236722965,2.9151141493770525
2142,-0.22484497980030158,2.941078471689998
2143,-0.22654859604696356,2.967071736577593
2144,-0.22824594115679375,2.992959139534541
2145,-0.22993798918162106,3.018840923229302
2146,-0.23160731541858517,3.044812802201449
2147,-0.2332433077529486,3.070807612457835
2148,-0.23484913894827414,3.0967188217689467
2149,-0.23640326455905375,3.1226203328438045
2150,-0.2378901105890266,3.148617228919614
2151,-0.2393070718163011,3.174614495323671
2152,-0.2406929007179193,3.200549043909447
2153,-0.24202032019437764,3.2264685021678194
2154,-0.24327169020298292,3.2524804228054327
2155,-0.2444480699376668,3.2784702462617883
2156,-0.24558887941483143,3.3044302802517005
2157,-0.24667538332313094,3.330359158160308
2158,-0.24771136609584077,3.356377557274068
2159,-0.24867788483982925,3.3823639146372155
2160,-0.24960545918910573,3.408341966208575
2161,-0.25047606685494556,3.4342896666827203
2162,-0.2512788628173455,3.4603121702484807
2163,-0.2520429795151067,3.48629370024167
2164,-0.2527742699985147,3.512282826699955
2165,-0.2534537054376145,3.5382366884304894
2166,-0.25407875421265985,3.5642630068138854
2167,-0.25467201191153216,3.5902290184436625
2168,-0.2552589257391986,3.6162139928114407
2169,-0.25582933392162766,3.6421685951152765
2170,-0.25635693870357157,3.668196135937226
2171,-0.2568561180878671,3.6941678242690412
2172,-0.25735679028663444,3.720155715339973
2173,-0.2578439854419081,3.7461137739289176
2174,-0.25829080451552355,3.7721427894707165
2175,-0.2587107882653357,3.7981191799070557
2176,-0.25913239690325557,3.8241088921253388
2177,-0.2595392023500438,3.8500702029325695
2178,-0.25990672839887197,3.8761002083948606
2179,-0.26025089867439183,3.902074319714261
2180,-0.2605975730166477,3.928064822467036
2181,-0.26092653769671736,3.9540340239721696
2182,-0.26120048702798154,3.9800672780873314
2183,-0.26145005259348153,4.0060178288132215
2184,-0.2616887166404089,4.032011651908181
2185,-0.2619098236168815,4.0579846496700815
2186,-0.26207628521642423,4.084018233616082
2187,-0.2622215053648968,4.109963837572961
2188,-0.2623439962304199,4.135968681653097
2189,-0.2624321904305458,4.161938559729671
2190,-0.2625070658050078,4.1871256881292505
2191,-0.2626059904447777,4.212249225103914
2192,-0.2627184317555633,4.238224845275232
2193,-0.2627808387991274,4.264208960933459
2194,-0.26276637057807645,4.290249522999673
2195,-0.26269194076599167,4.316227766382195
2196,-0.2625793602248512,4.342238829244462
2197,-0.2624305341986926,4.368223977429163
2198,-0.26222870516554997,4.394253295250229
2199,-0.26200238372858176,4.420259168452854
2200,-0.2617633560940212,4.446257247809099
2201,-0.26151434493482506,4.472204460763933
2202,-0.26121138159235086,4.498231703193877
2203,-0.2608741988557825,4.5236474508227875
2204,-0.26049289886845406,4.549133226920926
2205,-0.26002135435780116,4.575146048815113
2206,-0.2594203342344681,4.601186620751662
2207,-0.2587200761794188,4.627169733101283
2208,-0.2579323921679842,4.653177532365345
2209,-0.2570915093603235,4.679117334302291
2210,-0.25615462658244825,4.70513039279324
2211,-0.2551576746756857,4.731099434894189
2212,-0.25410337683478806,4.757099568485151
2213,-0.2530100211622327,4.783005736218526
2214,-0.2518863609674429,4.808976569550117
2215,-0.2508583763213789,4.834903470912982
2216,-0.24996636887965795,4.860840467570421
2217,-0.24925421962784755,4.886765879479543
2218,-0.24862315715794367,4.91274784050092
2219,-0.2480778144683033,4.938703025699039
2220,-0.2476080732093266,4.964677736440894
2221,-0.24720326905933662,4.990588228828683
2222,-0.24682797895337852,5.0165909905123325
2223,-0.24650285761665092,5.042575667484013
2224,-0.24627037100599855,5.068534589671662
2225,-0.246174585044794,5.094421575320432
2226,-0.24619511989250914,5.1204109043609005
2227,-0.24633642471583828,5.146382375031351
2228,-0.24659968159053738,5.172332386913158
2229,-0.24694903030232856,5.198214591395931
2230,-0.24737024858438794,5.224216777157807
2231,-0.24786472964001335,5.2501853511748084
2232,-0.24844611044916862,5.276141033580856
2233,-0.2491017385733884,5.302069612256801
2234,-0.24980717519534162,5.328075219108453
2235,-0.2505705808568476,5.353995342352943
2236,-0.2513761731277388,5.379968631857341
2237,-0.2521349004966163,5.4059215669447
2238,-0.2528413270714166,5.43194851459422
2239,-0.2535383716800225,5.457868537959129
2240,-0.2542268797534952,5.48384943352421
2241,-0.2548842625270058,5.509803738694767
2242,-0.255488036898337,5.535839996324924
2243,-0.2560514157247886,5.561821746306799
2244,-0.25660055888160677,5.587809993335587
2245,-0.25711657698964474,5.613770995966801
2246,-0.25759187023027613,5.6398018132361525
2247,-0.25806723969183365,5.665758491687968
2248,-0.2585563077172131,5.691740942932469
2249,-0.25901483613063553,5.717705936466453
2250,-0.25941319159070025,5.7437465715293845
2251,-0.25977241860383904,5.76971618324178
2252,-0.2601134929671455,5.795710959137607
2253,-0.2604284798628879,5.821676399881728
2254,-0.26070063936407456,5.847715361206525
2255,-0.2609404778654948,5.873689140738083
2256,-0.26121040426992936,5.8996433382426545
2257,-0.26155544515450085,5.9255399970334555
2258,-0.26197087178839906,5.951544801441222
2259,-0.26248259905421206,5.977527113217573
2260,-0.26309533671351537,6.00347655367492
2261,-0.2638005511866498,6.029378286740559
2262,-0.26462304091737376,6.055377957872162
2263,-0.2655197270693682,6.081381329701937
2264,-0.26654809971540766,6.1063654716620155
2265,-0.26778916004526054,6.131120848596719
2266,-0.2691775636238881,6.157093814082518
2267,-0.27062703172931035,6.183039874151047
2268,-0.2721478183545768,6.2089502743728575
2269,-0.2737006336594486,6.2348387583991585
2270,-0.2752814393581111,6.260818295302225
2271,-0.2768611543756596,6.286766640311438
2272,-0.2784565173907185,6.312680550855502
2273,-0.2800227513706941,6.338585094317537
2274,-0.2815601541257369,6.364576800653596
2275,-0.28307858837855765,6.390525514208491
2276,-0.28460028846786034,6.416450885716767
2277,-0.2860792579897007,6.442365053417556
2278,-0.2875040582674407,6.468376330674249
2279,-0.288857089301651,6.494341736483323
2280,-0.29016561620779346,6.520298232925198
2281,-0.29141565118847373,6.546232492074739
2282,-0.29259907935765905,6.572251327726422
2283,-0.29373997983283445,6.5982008713644404
2284,-0.29485050870773527,6.6241692019083835
2285,-0.29590327659980264,6.650110295349874
2286,-0.2969037628694192,6.676135438629076
2287,-0.2978646833193378,6.7021091986367205
2288,-0.2988141886446207,6.728079077096684
2289,-0.299732395748728,6.7540249875958125
2290,-0.3005998311644861,6.780056615641548
2291,-0.3014148698864444,6.806008005752573
2292,-0.302192732979947,6.831990528449232
2293,-0.30293456867668966,6.857944210063544
2294,-0.3036263532422632,6.883980596476439
2295,-0.30428639482446423,6.909995883755648
2296,-0.30502761890388225,6.935943003397721
2297,-0.3058468277770771,6.961867936088102
2298,-0.30671531241548966,6.987872619689891
2299,-0.307650824828827,7.013813450332335
2300,-0.3086737576071941,7.039751543420061
2301,-0.3097378825438694,7.065669704384895
2302,-0.3108462786391935,7.091672382152665
2303,-0.3119866429604098,7.117613975072232
2304,-0.3131842808153862,7.143540785848784
2305,-0.31443259753974345,7.169442288187876
2306,-0.31577576699255727,7.195419883697258
2307,-0.3172265415845398,7.22131197025059
2308,-0.3187790824065384,7.247199397131564
2309,-0.3203681937520781,7.27309829722132
2310,-0.3219838747974388,7.29908296366979
2311,-0.32361019896092014,7.325006865087737
2312,-0.3252589143107554,7.350910986392385
2313,-0.3268918780748877,7.376817941941357
2314,-0.32851944959561014,7.40280736743469
2315,-0.33013908497862726,7.428724842675638
2316,-0.3317578281455389,7.454636179651299
2317,-0.33334583864531087,7.480551957320759
2318,-0.33489470322470655,7.506559958940635
2319,-0.3363901794351708,7.532506773753471
2320,-0.3378447187170335,7.55844061176345
2321,-0.3392283010836867,7.58437532074423
2322,-0.3405587871240157,7.61039790239189
2323,-0.3418282512027283,7.636350115843596
2324,-0.34305550333075885,7.66230276145317
2325,-0.3442346844977437,7.688247645419013
2326,-0.3453526518311366,7.714281908552572
2327,-0.34640975032107296,7.740263330638766
2328,-0.3474405612681587,7.766221777317352
2329,-0.3484202191439543,7.792175512141493
2330,-0.34935157090114916,7.818207577504518
2331,-0.3502414459964433,7.844147114252281
2332,-0.35108623954086754,7.870129753957686
2333,-0.3518642722508652,7.896098558407414
2334,-0.3525680206671313,7.922139969512188
2335,-0.3532279567041484,7.948092441839406
2336,-0.3538568345895496,7.974081452584406
2337,-0.35444767662431925,8.000054313653814
2338,-0.3549697787847075,8.02609710504681
2339,-0.35544885598280884,8.052052692624947
2340,-0.35589825829551924,8.078052776176962
2341,-0.35630326665747847,8.104030944182277
2342,-0.35665330872799594,8.130065364241778
2343,-0.3569963267030748,8.155998020258318
2344,-0.3573203788538521,8.182000729855439
2345,-0.3576088614688099,8.207980275104633
2346,-0.35784743326607443,8.23401282491547
2347,-0.35808213496502866,8.25994685788242
2348,-0.3583097341563287,8.285945055264825
2349,-0.3585260951145519,8.311922677143114
2350,-0.3587261047054181,8.337949335090153
2351,-0.3590208430050231,8.363912307365153
2352,-0.3594438054733109,8.389831750757633
2353,-0.3599591618617627,8.415747148490002
2354,-0.3605661276755802,8.441749641229864
2355,-0.36126987240414465,8.467679743778323
2356,-0.362068699547149,8.493623967408656
2357,-0.3629336086102113,8.519561527117144
2358,-0.363847631296522,8.54557390334745
2359,-0.36481592133027846,8.571490369948254
2360,-0.3658364844635838,8.597424168731472
2361,-0.3668926818236228,8.623348983351017
2362,-0.36805000927578724,8.649340479804449
2363,-0.3693239491239502,8.675231110385669
2364,-0.37070307099744465,8.701144370931083
2365,-0.3721280702950222,8.727062250919898
2366,-0.3735952607224478,8.753060280716722
2367,-0.375093547719959,8.778977848276167
2368,-0.3766331689466422,8.804895407644072
2369,-0.37816468862834157,8.830824299564954
2370,-0.37969740438239896,8.856818372467458
2371,-0.38132095134213767,8.88270620434578
2372,-0.3830528007661036,8.908579158214561
2373,-0.3848397553654285,8.934475737468691
2374,-0.3866636131545819,8.960454731091174
2375,-0.38848634157597944,8.985849360387903
2376,-0.3903125493555548,9.010887174993696
2377,-0.39218995827610836,9.036777351575088
2378,-0.39407932386828914,9.062756117889734
2379,-0.39598140375521085,9.088653169563095
2380,-0.39790553297767156,9.114528406122803
2381,-0.3998377898293787,9.140400673079201
2382,-0.4018726305284548,9.166348091769743
2383,-0.4039778382505341,9.191715426007109
2384,-0.4061357021380416,9.216716776556977
2385,-0.4083522958838262,9.241718058212602
2386,-0.41067832377182534,9.267132315784432
2387,-0.4130432669949278,9.292482190813697
2388,-0.41538974749478824,9.317371364936701
2389,-0.4177406587573669,9.342352102378142
2390,-0.42016933434345993,9.367757510306198
2391,-0.42259021859911094,9.393056975305289
2392,-0.4249735404312885,9.417902716310017
2393,-0.42724901458966735,9.441612519130933
2394,-0.42878545250061145,9.456766404293377
2395,-0.4294244170552157,9.462734624391615
2396,-0.42944229576420734,9.462880025258757
2397,-0.4294479825948083,9.462907335459873
2398,-0.42945368183163146,9.46293475468016
2399,-0.4294593924806229,9.462962284345455
2400,-0.42946511323040176,9.462989922624995
2401,-0.42947084284869314,9.463017666528572
2402,-0.42947658066588273,9.463045515938651
2403,-0.4294823261177505,9.463073469998246
2404,-0.42971595152352227,9.465226710692878
2405,-0.43081448637729935,9.475087401128162
2406,-0.43281551647011746,9.490965591905926
2407,-0.43572365103920635,9.509674014693202
2408,-0.4395645322809363,9.532468095048563
2409,-0.4437556940035669,9.55737854591671
2410,-0.4478534195767595,9.583149180067108
2411,-0.45166747209865254,9.608913340999727
2412,-0.455201572729282,9.634690931587937
2413,-0.4584730684646069,9.660601650514792
2414,-0.4614785400692546,9.686488504914658
2415,-0.4642478320987887,9.712402439662338
2416,-0.46677937597127456,9.738300675380804
2417,-0.46908938581157084,9.764289718962821
2418,-0.4711887400723682,9.790208685788558
2419,-0.47310260152086836,9.816201763454705
2420,-0.4748223294934777,9.842185579818887
2421,-0.4763266039377947,9.868209947533208
2422,-0.4776659019014802,9.894148979767527
2423,-0.47886317039644083,9.920181585429724
2424,-0.4799246321630522,9.946195266393806
2425,-0.4808426898055017,9.972205897466829
2426,-0.4816240848691749,9.998117521011412
2427,-0.482187024406696,10.024212543950862
2428,-0.48250032027850803,10.050305403578507
2429,-0.48255233301515316,10.076319338289801
2430,-0.48239087513108203,10.102306345029834
2431,-0.4820464310106708,10.128390866655732
2432,-0.48154606578706144,10.154479094966227
2433,-0.48090954303857464,10.180409800984528
2434,-0.4801610550246991,10.206368735063469
2435,-0.47933425818991643,10.23240696239114
2436,-0.4784439399338736,10.25842190510189
2437,-0.477489906838463,10.284389271491246
2438,-0.476496468056979,10.31032579260336
2439,-0.4754791582771958,10.33634812438334
2440,-0.47442042986136224,10.362355247386242
2441,-0.47326643877682695,10.388301790522767
2442,-0.47202683482954605,10.414232588746994
2443,-0.4707265090826709,10.440252774481166
2444,-0.46935825868895703,10.466271577465374
2445,-0.4679145579574416,10.492210162274135
2446,-0.4664277633284219,10.518122364374367
2447,-0.4649149325964986,10.544121681538874
2448,-0.4633756932021571,10.570129350847843
2449,-0.46179418182706317,10.596030400248289
2450,-0.46018000708238943,10.621931272975486
2451,-0.45856028958041267,10.647922597306417
2452,-0.4569266999764785,10.673921546030593
2453,-0.45528213389280947,10.69980797722
2454,-0.4536285386098,10.725706983036208
2455,-0.4519669680079679,10.751696037085383
2456,-0.45030217896528857,10.777688122169485
2457,-0.4486449562579836,10.803570056868173
2458,-0.4469996258900933,10.82946614630167
2459,-0.4453676861284707,10.85545286620403
2460,-0.443780117369655,10.88143727555435
2461,-0.44222939310325965,10.907314808966955
2462,-0.4407104826487361,10.933209294149867
2463,-0.439245686299316,10.95920231820355
2464,-0.4378383558556094,10.985181076857677
2465,-0.43647333426138063,11.011077802211165
2466,-0.4351511292951628,11.036980389661155
2467,-0.4338955248499755,11.062982616358779
2468,-0.43270484265781994,11.088960148815564
2469,-0.4315663455124221,11.114865178444
2470,-0.43047150108933196,11.140783377094358
2471,-0.42943629984185155,11.166795345808515
2472,-0.42846839061874814,11.192775423353554
2473,-0.42754055075658953,11.21870332016093
2474,-0.4266600134263578,11.244632085694677
2475,-0.4258337338557426,11.270651392118555
2476,-0.42507138041565423,11.296650390298776
2477,-0.424340504994529,11.322591646712963
2478,-0.4236527053456003,11.348529283593273
2479,-0.4230088444793835,11.374556588296015
2480,-0.42240012459109855,11.400535146584634
2481,-0.42181220595349533,11.426492450472969
2482,-0.4212692615608405,11.452435486248906
2483,-0.4207686063613994,11.478465058393098
2484,-0.42030829913239154,11.504453034024296
2485,-0.4198589293723503,11.530404628869526
2486,-0.4194294907809034,11.55635516365395
2487,-0.41903589643044353,11.582385920460544
2488,-0.4186939703627044,11.608342483721286
2489,-0.41838778771360413,11.63428301123072
2490,-0.4181106182909552,11.660233238685114
2491,-0.4178691047427503,11.686266180265267
2492,-0.4176470797762481,11.712227548880051
2493,-0.41743023198230195,11.738194212221059
2494,-0.41724331473142173,11.764149166135994
2495,-0.41708722115860675,11.790182822551815
2496,-0.41695500768686744,11.816166192232414
2497,-0.41682444922368783,11.842146472599335
2498,-0.4167275411622332,11.868104215336627
2499,-0.41665623248549216,11.894137269839664
2500,-0.4166128009628645,11.920133583307214
2501,-0.4165618584698317,11.946085185182644
2502,-0.4165105809627131,11.972048190047317
2503,-0.41646656524904624,11.998084602035675
2504,-0.41642172397789506,12.02409119484684
2505,-0.4163677897709912,12.050045444611468
2506,-0.41629408702479576,12.076016900208682
2507,-0.416173510112819,12.102061388335175
2508,-0.41603645503394227,12.12807623553267
2509,-0.4158415836108174,12.15399757629382
2510,-0.4156026460021127,12.179971198772337
2511,-0.41533069521377625,12.206015548294856
2512,-0.415057250772368,12.231428318264618
2513,-0.4147862023463915,12.256501970716515
2514,-0.414528412914125,12.28245142199614
2515,-0.41426732428474095,12.308491484950435
2516,-0.4139959150644703,12.33446499821635
2517,-0.4137068048265042,12.360426272042314
2518,-0.41341579034471876,12.38638846457621
2519,-0.4131306284838335,12.412427781459453
2520,-0.4128428134526491,12.43840195352448
2521,-0.41253896240625837,12.464362005311559
2522,-0.4122333793425162,12.490324759631466
2523,-0.4119335070719883,12.516364357827673
2524,-0.411630758141836,12.542336912648562
2525,-0.4113119247077277,12.56829589678176
2526,-0.41099157681195586,12.594259460517224
2527,-0.41067678024641163,12.620299460229411
2528,-0.4103591922313642,12.646274354201676
2529,-0.4100260110053406,12.672232474131237
2530,-0.4096968386581997,12.698192815264148
2531,-0.4093959956406877,12.72422987817963
2532,-0.40911945305505226,12.750208838478322
2533,-0.408837683909731,12.776160189559862
2534,-0.4085557751239202,12.802125740393006
2535,-0.4082847203726568,12.82816428932146
2536,-0.40803943335652815,12.854128223407121
2537,-0.40780393842528784,12.88006534825078
2538,-0.40756995596623197,12.906031333866354
2539,-0.4073419107449115,12.932071895298426
2540,-0.4071111002324291,12.958049735210844
2541,-0.4068652254343658,12.98401019959856
2542,-0.40661940908607414,13.009977847242993
2543,-0.4063869287606517,13.036016560244176
2544,-0.40618076511685575,13.06197629654413
2545,-0.40598679935213394,13.087914716311387
2546,-0.4058054909384038,13.11387697159261
2547,-0.40566421843473804,13.139912684304809
2548,-0.4055497163312933,13.165899081721388
2549,-0.4054212623479657,13.191861834369172
2550,-0.40529333053570243,13.217832551631059
2551,-0.4051714514584753,13.243872835857841
2552,-0.40504772367167075,13.269861280838894
2553,-0.4049092418107219,13.295823257928943
2554,-0.40477145829857575,13.321794785994133
2555,-0.40463962608936593,13.34783522029762
2556,-0.4045055528481179,13.373821808515334
2557,-0.4043568554687758,13.39978338317191
2558,-0.4042089167679033,13.425755899460306
2559,-0.40407236504169197,13.451794373504917
2560,-0.4039601670673259,13.477747874068491
2561,-0.40385737078438994,13.503688252010136
2562,-0.4037574412114644,13.529661527741222
2563,-0.40366389106759437,13.555701508908644
2564,-0.40356711493167746,13.581691832029266
2565,-0.4034579773365469,13.607656847615095
2566,-0.4033495865141665,13.633631757724086
2567,-0.40325298512500346,13.659669575158505
2568,-0.4031740141731296,13.685648710172105
2569,-0.403086148222001,13.71160859112837
2570,-0.402998129131506,13.737583799338832
2571,-0.40291687007791693,13.763623549168404
2572,-0.4028306197698094,13.789614868276706
2573,-0.40273415648628674,13.81557887969715
2574,-0.40263962958000954,13.84155485714438
2575,-0.40256144849159825,13.867592059140302
2576,-0.4025038795342843,13.893546989584886
2577,-0.40246114294648444,13.919486709812375
2578,-0.402422204941459,13.945464505196078
2579,-0.40238970350005543,13.971504482250737
2580,-0.4023526821577421,13.997505764503787
2581,-0.4023113624106216,14.023446848312034
2582,-0.4022717669519738,14.049423954514998
2583,-0.40223931253921164,14.075464279551108
2584,-0.40220147683664265,14.10146540590721
2585,-0.40215952807651734,14.127405972268292
2586,-0.4021194186083109,14.153384222367945
2587,-0.40208633193159565,14.179424556404033
2588,-0.40204753236488827,14.20542486069922
2589,-0.4020049891824154,14.23136505833284
2590,-0.4019642781726445,14.257344408935008
2591,-0.40193056107637265,14.283384893341625
2592,-0.4018907162190047,14.309384410353418
2593,-0.40184750295304444,14.335324157733824
2594,-0.4018060971892286,14.361304455971434
2595,-0.4017716719739993,14.387344931462021
2596,-0.4017306878006344,14.413343599247856
2597,-0.40168674702936397,14.439283054419878
2598,-0.4016445792623618,14.465264480500004
2599,-0.4016093789054583,14.491305052996886
2600,-0.4015670823068588,14.517303100722165
2601,-0.4015221445377533,14.543242389204536
2602,-0.4014809438929069,14.569223732175992
2603,-0.4014534323874603,14.595265087199799
2604,-0.40141972088445715,14.621264343274474
2605,-0.4013839746053577,14.647200308403638
2606,-0.401350345593729,14.673184001651784
2607,-0.4013232434716437,14.699225554227633
2608,-0.4012892077533242,14.725224042729078
2609,-0.40125355686924724,14.75115949525967
2610,-0.40122201175513605,14.777142915249144
2611,-0.4012135806617068,14.803174070696214
2612,-0.4012147930332931,14.829149752374988
2613,-0.40121725566239597,14.855078464682512
2614,-0.4012217846715035,14.881064503259786
2615,-0.4012331105540836,14.907112197118073
2616,-0.40123845270809005,14.933115000772414
2617,-0.40124367347748896,14.959043490966417
2618,-0.40125196683258724,14.985030759651004
2619,-0.4012670940458237,15.011079554006209
2620,-0.4012758116514089,15.037081971879237
2621,-0.401284948646347,15.063009843519263
2622,-0.40129727937498527,15.088998465823659
2623,-0.40131646863424847,15.115048390840444
2624,-0.4013288178905538,15.141050486516107
2625,-0.4013422226487784,15.166977592135753
2626,-0.40135885772421387,15.192967235853038
2627,-0.40138235924309323,15.219017910517318
2628,-0.40139865176941747,15.245019448369602
2629,-0.40141657764192906,15.270945822752402
2630,-0.401437781340161,15.296936631341687
2631,-0.401465732176827,15.322987777280286
2632,-0.40148625316308817,15.348988422243133
2633,-0.40150869576242565,15.374914106141
2634,-0.4015345337394148,15.400906072802295
2635,-0.40156687668642377,15.42695727299482
2636,-0.40159169452583326,15.452956881452204
2637,-0.40161878112129745,15.478881889428221
2638,-0.40164932356819316,15.50487504901073
2639,-0.40168617494131204,15.530926462773945
2640,-0.4017154009285244,15.556924821668318
2641,-0.40174721808210695,15.582849119541304
2642,-0.4017825097788041,15.608843323352227
2643,-0.401823931146448,15.634894815935183
2644,-0.4018576853577804,15.660892075177276
2645,-0.4018943089086771,15.686815754346568
2646,-0.4019344945365217,15.71281121302343
2647,-0.4019805735078831,15.738863173830616
2648,-0.40201907050648045,15.764859415812216
2649,-0.4020607308764726,15.790782338772992
2650,-0.4021058527452402,15.816778894906829
2651,-0.4021570332432996,15.842831165560803
2652,-0.4022005850376111,15.86882638972332
2653,-0.40224768425940427,15.894748458099317
2654,-0.40229785033739857,15.920746194769873
2655,-0.4023548718372377,15.946798696150045
2656,-0.4024037921088947,15.972793159269127
2657,-0.4024564803548548,15.998714519613923
2658,-0.4025119419776148,16.024713618887564
2659,-0.4025753947946823,16.05076620041259
2660,-0.4026303253478842,16.076759678223155
2661,-0.40268945395392386,16.10268004215247
2662,-0.4027509253303718,16.128680470698782
2663,-0.40282186983838897,16.154732957177732
2664,-0.40288083057862584,16.18072758836754
2665,-0.4029363249257242,16.2066463346301
2666,-0.4029942213273605,16.232647837723988
2667,-0.40306063918341756,16.258700407546687
2668,-0.4031152051189306,16.28469417716657
2669,-0.40316635449067034,16.310613173111967
2670,-0.4032200554878456,16.336615672611185
2671,-0.4032785949554053,16.362670927201265
2672,-0.40332043328925704,16.388662555905608
2673,-0.4033661553237155,16.41458420895463
2674,-0.4034147789867944,16.440587365301905
2675,-0.4034696726794893,16.46663978994244
2676,-0.40351624666964375,16.492629398624178
2677,-0.40356735941935173,16.51855059099587
2678,-0.4036211570264252,16.544555190384337
2679,-0.40367976757734386,16.57060961251662
2680,-0.40371786140028443,16.596601035521534
2681,-0.4037513963411037,16.622521515025618
2682,-0.403788297570491,16.64852670812007
2683,-0.4038296943663565,16.67457881104249
2684,-0.40386339041305186,16.700566342384473
2685,-0.4039012772021852,16.726489177801113
2686,-0.403942815021716,16.752495457080602
2687,-0.4039868311203001,16.77854905144793
2688,-0.4040113242777614,16.80453824958373
2689,-0.4040300852777825,16.830459955386786
2690,-0.40402917859993814,16.856482899056267
2691,-0.40396945800540635,16.882548370291723
2692,-0.4038841388880774,16.908536035194135
2693,-0.403770077707563,16.934451855494757
2694,-0.4035712191090463,16.96048949222442
2695,-0.40329076711237943,16.986520537107484
2696,-0.4029978414418916,17.012483154241746
2697,-0.402727084266386,17.03841457007599
2698,-0.40249020197959456,17.06441575051325
2699,-0.40230906100961455,17.090420408321453
2700,-0.40213029686989876,17.1163880060542
2701,-0.40190026545731733,17.14229193061692
2702,-0.40166725277372106,17.168315271717972
2703,-0.4013523608829815,17.194398495854035
2704,-0.4009602040070099,17.220384089206842
2705,-0.40049979510132855,17.24631808432648
2706,-0.3999804983133472,17.272344323861006
2707,-0.399383314385386,17.298393892519883
2708,-0.3987064390736645,17.32437782671227
2709,-0.3979659869980742,17.350310801654803
2710,-0.39717702759514245,17.37632399340332
2711,-0.3963515274730101,17.402364179136708
2712,-0.39548933249328594,17.428316430647385
2713,-0.39460716210818825,17.454236920085002
2714,-0.39370810106133125,17.480244310738264
2715,-0.39277560458542027,17.506284438163974
2716,-0.39180782277114273,17.53222910108438
2717,-0.390824726625354,17.558143928265256
2718,-0.38984250285272565,17.584143610912683
2719,-0.3888580409350251,17.61017794108902
2720,-0.3878532834928081,17.63611870718787
2721,-0.38684217895212775,17.66203205203101
2722,-0.3858323646419981,17.6880318138522
2723,-0.384829752430058,17.714058521903233
2724,-0.38384456399820205,17.739994346651248
2725,-0.382878332957603,17.765904278905335
2726,-0.3819537890640519,17.79189011314779
2727,-0.38114640516583953,17.817892388325422
2728,-0.38046661984020363,17.843815820107793
2729,-0.37991760452281254,17.86970574664638
2730,-0.3794842730876159,17.895694660352977
2731,-0.3791706347895438,17.921674898103237
2732,-0.3789438219664346,17.947633620617687
2733,-0.3788064985178372,17.973549585512576
